"","X0n7bM2TOMPOOA100365.extra.kraken2.report","X9JUZM2TOMPOOB100355.extra.kraken2.report","DYZgM2TOMPOOB100370.extra.kraken2.report","AYtCM2TOMPOOA100360.extra.kraken2.report","XR8LM2TOMPOOB051125.extra.kraken2.report","abKIM2TOMPOOA051320.extra.kraken2.report","cuu6M2TOMPOOB051315.extra.kraken2.report","iYASM2TOMPOOA050195.extra.kraken2.report","TECcM2TOMPOOA051310.extra.kraken2.report","FvY2M2TOMPOOB051329.extra.kraken2.report","s9OmM2TOMPOOB051285.extra.kraken2.report","Nm8MM2TOMPOOA051300.extra.kraken2.report","a50wM2TOMPOOB051350.extra.kraken2.report","OeS0M2TOMPOOA051355.extra.kraken2.report","cSObM2TOMPOOM080315.extra.kraken2.report","vcXtM2TOMPOOB050180.extra.kraken2.report","IGpcM2TOMPOOB051290.extra.kraken2.report","dSz8M2TOMPOOA051340.extra.kraken2.report","nodos","degrees","closeness","betweenness"
"2478662",0.000172334040344781,0.000229070853377033,0.000160220531812534,0.000168318299483413,0.000142450142450142,0.000129324738848177,0.000144520329584682,0.000140178035090336,0.000139744620055362,0.000246673701310205,0.000301276615971575,0.000136794105772933,0.000138758985302964,0.000134443132876993,0.000462996882538803,0.000159052821053938,0.00010929119782144,0.000162157891450424,"v_826",14,4.58463231248854e-05,122.548866109628
"2079792",0.000124385125682567,0.000114535426688516,0.000102541140360022,0.000128633497166186,0.000126013587552049,0.000111609021197742,0.00014177875151668,0.00010019135200367,9.64371818912403e-05,0.000109332803316698,9.08722971607999e-05,9.68218021379853e-05,9.04568068747173e-05,8.09103217859719e-05,9.93506152258078e-05,8.116766853034e-05,9.51674122568229e-05,8.53797935338187e-05,"v_3216",8,5.24246395806029e-05,121.038860499507
"551989",1.60769890338012e-05,8.81041743757819e-06,1.28176425450027e-05,1.23159731329327e-05,5.47885163269779e-06,1.32867882378264e-05,1.17496202914376e-05,1.43772343682396e-05,9.37583712831503e-06,1.51851115717637e-05,1.32813357388861e-05,7.55032401993463e-06,9.66043568564942e-06,1.07554506301594e-05,1.07406070514387e-05,1.52189378494388e-05,1.41237855646168e-05,1.11503461704614e-05,"v_1838",4,4.44839857651246e-05,120.950662726378
"1914525",0.000257795929419198,0.000321580236471604,0.00023541736807655,0.00023947725536258,0.000404592120568452,0.000272822051816703,0.00020835993316816,0.000274515318718575,0.000362532368961514,0.000314500532997416,0.000313159916369526,0.000294906773484506,0.000323185484756272,0.000258619699243379,0.000458393765231044,0.000290950282415741,0.000284157114335743,0.000355218170858984,"v_410",15,3.9717213440305e-05,118.1894188651
"2420306",2.228214269597e-05,1.98234392345509e-05,2.3499011332505e-05,1.4140561745219e-05,1.30649538933563e-05,1.59441458853917e-05,1.91910464760147e-05,1.52758115162546e-05,1.607286364854e-05,1.82221338861164e-05,1.57278975855231e-05,1.28799645045944e-05,1.49297642414582e-05,1.75998283038972e-05,1.41929450322583e-05,1.55173483955062e-05,1.81591528687931e-05,1.21060901279295e-05,"v_1948",6,4.9519659304744e-05,117.835060847282
"1325100",0.00109690193600794,0.000830381843491745,0.00134798874098279,0.000689010274714623,0.00052849845749254,0.000968606862537546,0.000636829419795917,0.000951593199747859,0.000587998928475757,0.000661395970681261,0.00059800961708511,0.000639112721452114,0.000557670605489762,0.000644104827510683,0.000561580311546651,0.000928056798269696,0.000763356981706671,0.000671250839461776,"v_0",12,4.46229361892012e-05,117.769415658818
"267128",0.000142436481790695,0.000167397931313986,0.000135867010977029,0.000128861570742722,0.000190074006642054,0.000184243463564526,0.000121804397021236,0.000186454758213107,0.000154924546834539,0.000160624735736878,0.000188385262191043,0.000185205006841926,0.000176961617332578,0.000179420471875841,0.000230539458496952,0.000190684338937086,0.000204122329469581,0.000215679553068639,"v_418",14,4.24322145372767e-05,117.516942625253
"2605424",9.5897829324428e-06,0,5.98156652100128e-06,6.84220729607371e-06,3.79305113032924e-06,5.75760823639145e-06,5.09150212628962e-06,9.43506005415724e-06,5.80408965086168e-06,1.1473195409777e-05,8.73772088084615e-06,3.99723036349481e-06,4.39110712984065e-06,4.3999570759743e-06,7.28826907061911e-06,8.35549528988794e-06,6.05305095626435e-06,7.64595165974496e-06,"v_1374",5,4.31294746829984e-05,117.26598682623
"838",0.000151462159844758,0.000138764074641857,0.000154666220043033,0.000127036982130435,0.000109155582528364,0.000142611527086004,0.000138253865429249,0.00017342538956689,0.000148673988748995,0.000161637076508329,0.000143298622445877,0.000142567882964648,0.00011987722464465,0.000120021051350188,0.000118146677565826,0.0001310022297236,0.000137202488341992,0.000131574084811444,"v_5016",9,5.87509547030139e-05,116.625093032018
"1844006",2.90514012365179e-05,2.20260435939455e-05,3.46076348715074e-05,2.46319462658654e-05,2.48655574099361e-05,2.39162188280876e-05,3.09406667674523e-05,2.38122944223969e-05,2.94669166889901e-05,2.42961785148219e-05,2.51646361368369e-05,2.53157923021338e-05,2.15164249362192e-05,2.24886694994242e-05,3.06874487183962e-05,2.59617175078661e-05,2.35396426076947e-05,2.70794121282634e-05,"v_636",2,4.79731350443751e-05,116.052151045102
"287",0.000757874904102171,0.00058589275959895,0.000821610887134676,0.000628570776932639,0.000764931977949729,0.000634665584826842,0.000683827900961667,0.000792545044549209,0.000733994106616662,0.00156811585497746,0.00155216873727351,0.000834977009263359,0.00303293769458093,0.000630660514222983,0.00065057391283,0.000752889807728117,0.00058647338154028,0.000725409663718303,"v_1419",7,4.44227266669628e-05,115.834208214806
"273075",3.94873414865292e-06,0,6.40882127250137e-06,1.59651503575053e-06,6.32175188388206e-06,2.65735764756528e-06,2.7415780680021e-06,4.04359716606739e-06,8.92936869363336e-07,5.73659770488849e-06,3.49508835233846e-06,2.66482024232987e-06,4.83021784282471e-06,2.68886265753985e-06,4.21952419877948e-06,1.79046327640456e-06,3.36280608681353e-06,5.73446374480872e-06,"v_5520",2,3.55795915462891e-05,115.453023076153
"992186",2.4538562209486e-05,3.08364610315237e-05,2.47807755870053e-05,2.25792840770433e-05,2.19154065307911e-05,2.2144647063044e-05,1.87993924663001e-05,3.05516230325092e-05,2.67881060809001e-05,3.20574577626122e-05,2.726168914824e-05,2.75364758374087e-05,2.7224864205012e-05,2.17553433200952e-05,2.53171451926769e-05,2.08887382247199e-05,2.15219589556066e-05,2.54865055324832e-05,"v_599",2,4.80492023832404e-05,115.009565506375
"396015",1.80513561081276e-05,8.81041743757819e-06,1.28176425450027e-05,1.75616653932559e-05,1.60151047725012e-05,1.28438952965655e-05,1.76244304371564e-05,1.52758115162546e-05,1.96446111259934e-05,1.51851115717637e-05,2.726168914824e-05,2.53157923021338e-05,1.62470963804104e-05,1.14887768094885e-05,1.84124692310377e-05,1.04443691123599e-05,6.38933156494571e-06,9.23885825552516e-06,"v_3265",8,5.1671575466336e-05,114.632960850952
"2698828",0.000162180152533959,0.000136561470282462,0.000165774843582035,0.000140037175992975,0.000169001500362447,0.000164313281207787,0.000150786793740116,0.000207122032617452,0.000195999642825252,0.000163324311127414,0.000233471901936209,0.000234060044617974,0.000234485120733491,0.000202153583435042,0.000196016078688756,0.000195757318220232,0.000194033911209141,0.000226192736600788,"v_377",21,4.74180852577173e-05,112.413980341239
"356851",0.000523489327135701,0.000442723476238304,0.000585339009555125,0.000691747157633052,0.00109829902729311,0.000728558888374149,0.00100067599482077,0.000581379414765689,0.000628627556031789,0.000598968289775122,0.000573543998618741,0.000663540240340138,0.00103805772549433,0.000598883046452058,0.000767953404177866,0.000395692384085407,0.000364864460419268,0.000311891111453763,"v_3580",14,4.30070531567177e-05,112.032312224219
"279113",0.00018982129157453,0.000185018766189142,0.000196964440441542,0.00015714269423316,0.000184173704883764,0.000179814534151918,0.000181727460507568,0.000201730569729362,0.000157603357442629,0.0001849209142517,0.000170909820429351,0.000168771948680892,0.000180035392323467,0.000174531630680314,0.000176452830130778,0.000217541288083154,0.000148972309645839,0.000151007545279963,"v_1142",6,4.53947069771665e-05,110.677717705693
"658629",1.35385170810957e-05,6.60781307818364e-06,1.11086235390024e-05,1.07194580971822e-05,1.39078541445405e-05,1.1072323531522e-05,9.79135024286465e-06,9.88434862816473e-06,1.071524243236e-05,2.12591562004691e-05,1.39803534093538e-05,1.24358277975394e-05,8.34310354669723e-06,1.44220815268047e-05,8.43904839755897e-06,9.54913747415765e-06,6.38933156494571e-06,1.14689274896174e-05,"v_1365",5,4.86452303351656e-05,109.205319738652
"1615494",3.04616634324654e-05,2.64312523127346e-05,2.52080303385054e-05,2.46319462658654e-05,1.8543805526054e-05,2.70164694169137e-05,2.11493165245876e-05,1.9319408682322e-05,2.05375479953567e-05,2.53085192862728e-05,3.00577598301107e-05,2.17626986456939e-05,2.10773142232351e-05,2.61553003960695e-05,1.03570139424587e-05,2.05903276786524e-05,1.31149437385728e-05,1.65662285961141e-05,"v_2040",7,5.3370336766825e-05,108.180825713326
"63132",0.000116769709824451,5.50651089848637e-05,9.31415358270199e-05,9.16855777673878e-05,0.000100726580016521,0.000104079841196307,0.000107313198661797,0.000101089929151685,0.000119653540494687,0.000131941747212435,0.000109745774263428,9.99307590873701e-05,0.000155006081683375,8.87324676988151e-05,7.51842493600708e-05,0.000139954546105623,8.40701521703382e-05,0.000185095746429659,"v_4608",27,6.24297665126732e-05,107.227893051847
"160799",2.65129292838124e-05,4.4052087187891e-06,2.99078326050064e-05,2.50880934189369e-05,2.02296060284226e-05,2.48020047106093e-05,3.52488608743127e-05,2.83051801624717e-05,3.34851326011251e-05,3.13825639149782e-05,2.41161096311354e-05,1.86537416963091e-05,2.85421963439642e-05,2.39553218580823e-05,2.30155865387972e-05,2.29776120471918e-05,1.61414692167049e-05,1.84777165110503e-05,"v_3965",15,5.75771533855366e-05,106.876245166572
"155892",0.000533079110068144,0.00044052087187891,0.000571666857507122,0,0.000547042263018594,0.000590376290700754,0.000510325174658106,0.000643381237978723,0.00048977587284579,0.000534178480402264,0,0.000538737825657689,0.000677986940847396,0.0005974163940934,0.000532427235264175,0.000764826229570814,0,0.000635888313035456,"v_703",6,4.0333965232122e-05,106.293199333772
"2136172",2.67949817230019e-05,2.20260435939455e-05,2.86260683505061e-05,1.80178125463274e-05,2.31797569075676e-05,2.08159682392614e-05,2.07576625148731e-05,2.15658515523594e-05,2.18769532994017e-05,3.03702231435273e-05,2.37666007959015e-05,1.86537416963091e-05,2.0638203510251e-05,1.85775965430026e-05,2.03304347759375e-05,2.95426440606752e-05,1.91679946948371e-05,2.70794121282634e-05,"v_2231",7,5.40365286933967e-05,105.55500048349
"114",0.00237459948553635,0.00219379394195697,0.00246483266140403,0.00209964534558849,0.0021548744921526,0.00305286104411125,0.00354133555583929,0.00295542023982126,0.00369541923386017,0.00391607155089594,0.00382152960444687,0.00379692470861301,0.00268647934203651,0.0031317916698546,0.00127966661155712,0.00259050195041133,0.00236640664329068,0.00211187556468539,"v_4817",7,3.54019895918151e-05,105.113836957983
"2598579",0.00219690644884697,0.00166957410442107,0.00222642451006698,0.00186381726745048,0.00190579746792765,0.00275745145229024,0.00334785847504028,0.00263777321799796,0.00333065452272524,0.00374329872590165,0.00339023570176831,0.00334701422436632,0.00264432471359004,0.00288857182037713,0.00104644200129731,0.00212617514073041,0.00217573553816835,0.00202490286455579,"v_4822",7,3.54019895918151e-05,105.113836957983
"450734",0.000503463603953247,0.000680604747052915,0.000454171800844597,0.000814906888962379,0.00069202110622229,0.000560702463636275,0.000596880710805029,0.000423679125289061,0.000448254308420395,0.000447792067905119,0.00047987563077607,0.000559168114182218,0.000386856538138961,0.000388662875044397,0.000601857587989546,0.000556237257869683,0.000674915181623475,0.000552101426097417,"v_3646",14,3.87071801819237e-05,104.843558497706
"2764186",0.000677207906493975,0.0012929287589646,0.000828019708407177,0.00130389663705511,0.00115688059475042,0.00169007946385152,0.00119258645958091,0.00243694122541661,0.00185462987766765,0.00139331834844027,0.00258077323936672,0.0026674850625722,0.00231147879314812,0.00218360091998214,0.00202690598785007,0.0018844625984158,0.00381476722488127,0.00299116000555606,"v_329",8,3.54295837023915e-05,104.159125091553
"2739061",1.63590414729907e-05,8.81041743757819e-06,1.4099406799503e-05,1.02633109441106e-05,1.60151047725012e-05,1.41725741203482e-05,1.25329283108668e-05,1.12322143501872e-05,1.4733458344495e-05,1.51851115717637e-05,1.53783887502892e-05,1.37682379187043e-05,1.27342106765379e-05,1.19776609290412e-05,1.11242001604186e-05,1.07427796584274e-05,1.31149437385728e-05,8.28311429805704e-06,"v_1242",3,4.99675211112777e-05,104.150560260281
"225937",2.11539329392121e-05,1.76208348751564e-05,2.22172470780048e-05,1.75616653932559e-05,2.52870075355282e-05,1.19581094140438e-05,2.23242785537314e-05,1.52758115162546e-05,9.8223055629967e-06,2.09217092766521e-05,1.78249505969261e-05,1.90978784033641e-05,1.44906535284741e-05,1.49109656463574e-05,1.6110910577158e-05,1.43237062112365e-05,1.27786631298914e-05,1.46547406811778e-05,"v_2326",3,5.02942211939848e-05,103.829526830257
"2619320",0.00921042240173293,0.00450432591496185,0.00543938024134766,0.00679339955069505,0.0046473305349045,0.00491832611270208,0.00573773124231869,0.00348827648859414,0.00398964193231538,0.00404936308580364,0.00464042880539977,0.00475581585914471,0.00425673925166752,0.00458671080964343,0.00315121739027031,0.00310824424783831,0.00472642395501642,0.00420304334362563,"v_3598",5,2.97335870599429e-05,102.192977530122
"67827",7.89746829730583e-06,2.20260435939455e-06,5.98156652100128e-06,6.15798656646634e-06,5.05740150710565e-06,5.31471529513057e-06,8.61638821372089e-06,7.63790575812729e-06,6.25055808554335e-06,1.34978769526788e-05,5.24263252850769e-06,6.2179138987697e-06,1.75644285193626e-06,6.59993561396145e-06,6.13748974367925e-06,5.6698003752811e-06,6.72561217362706e-06,5.09730110649664e-06,"v_1797",3,3.5778175313059e-05,101.658720115392
"2560028",6.76925854054786e-06,6.60781307818364e-06,1.02541140360022e-05,5.92991298993055e-06,1.18006035165798e-05,8.85785882521762e-06,1.40995443497251e-05,9.43506005415724e-06,8.48290025895169e-06,9.44851386687516e-06,9.78624738654768e-06,1.19916910904844e-05,3.95199641685658e-06,3.4221888368689e-06,3.45233798081958e-06,9.54913747415765e-06,6.05305095626435e-06,2.86723187240436e-06,"v_2499",8,4.65961511579144e-05,100.962427392403
"1898684",2.90514012365179e-05,2.20260435939455e-05,2.90533231020062e-05,1.61932239340411e-05,2.48655574099361e-05,1.90443964742179e-05,1.48828523691543e-05,2.47108715704118e-05,2.23234217340834e-05,0.000153538350336721,7.9338505598083e-05,3.33102530291234e-05,4.47892927243746e-05,2.00442489016607e-05,0.000142313043431563,1.67109905797759e-05,1.7150311042749e-05,2.89909000431996e-05,"v_1340",9,5.40745146812307e-05,97.8602518333061
"1765049",8.40516268784692e-05,4.62546915472855e-05,8.20329122880176e-05,4.60708624602297e-05,5.68957669549386e-05,3.76459000071749e-05,5.63981773989004e-05,7.3683326137228e-05,6.56308598982052e-05,6.95140663062958e-05,5.97660108249876e-05,7.19501465429065e-05,5.53279498359921e-05,5.84216522865477e-05,7.09647251612913e-05,6.62471412269687e-05,4.80881270414335e-05,5.63888934906191e-05,"v_1172",9,5.80821281291747e-05,97.1458220278917
"366602",0.00040136062096665,0.000288541171080686,0.000384102021598582,0.000321127595762393,0.000378462212781739,0.000429606153023054,0.000357971764879132,0.000461868654079698,0.000346013036878293,0.000383002258532261,0.000445623764923153,0.00040505267683414,0.000495316884246025,0.000431440235505258,0.000348302542953797,0.000518637529065187,0.000377979404157841,0.000403642531370702,"v_700",10,4.16875104218776e-05,96.9852811869977
"709883",0.000463130105149149,0.000447128684957093,0.000572094112258622,0.000645904368749359,0.00111979298369831,0.00079454993662202,0.00102143365733564,0.000611931037798198,0.000612108223948567,0.00057028530125068,0.000563058733561726,0.000576489445757362,0.00113334475021187,0.000583238754626372,0.000845055619082837,0.000403749468829228,0.000429094056677406,0.0003507580323908,"v_3581",11,4.2863266180883e-05,95.3803107904901
"1214604",6.00771695473622e-05,4.62546915472855e-05,5.63976271980121e-05,5.10884811440171e-05,5.60528667037543e-05,8.06065153094803e-05,8.10723800109193e-05,9.52491776895874e-05,6.02732386820252e-05,8.73987532685953e-05,5.62709224726492e-05,6.39556858159169e-05,5.75235034009125e-05,6.2088283183193e-05,6.21420836547524e-05,6.77391939573058e-05,6.15393513886876e-05,6.43534264695201e-05,"v_4009",6,5.79072326133534e-05,95.2261414948975
"1670",1.32564646419062e-05,2.86338566721291e-05,1.06813687875023e-05,1.20878995563969e-05,1.01148030142113e-05,1.81586105916961e-05,1.17496202914376e-05,1.57251000902621e-05,1.69658005179034e-05,8.09872617160728e-06,9.78624738654768e-06,7.99446072698961e-06,1.44906535284741e-05,9.53324033127766e-06,1.95632485579776e-05,1.6114169487641e-05,1.7150311042749e-05,1.30618340853976e-05,"v_3235",5,2.32959045799748e-05,93.1828598706472
"2172103",4.23078658784241e-06,8.81041743757819e-06,5.98156652100128e-06,3.19303007150107e-06,3.79305113032924e-06,3.98603647134793e-06,3.91654009714586e-06,5.39146288808985e-06,5.80408965086168e-06,5.06170385725455e-06,4.89312369327384e-06,4.44136707054978e-06,3.51288570387252e-06,4.15551501619795e-06,3.45233798081958e-06,4.4761581910114e-06,3.69908669549488e-06,4.7787197873406e-06,"v_2170",2,3.71512427090686e-05,93.0924612369996
"243159",4.51283902703191e-06,8.81041743757819e-06,3.84529276350082e-06,1.82458861228632e-06,6.32175188388206e-06,3.10025058882617e-06,3.13323207771669e-06,5.39146288808985e-06,3.12527904277168e-06,3.03702231435273e-06,2.79607068187077e-06,3.55309365643983e-06,1.31733213895219e-06,1.22221029888175e-06,2.68515176285967e-06,4.4761581910114e-06,2.35396426076947e-06,4.46013846818456e-06,"v_2991",2,3.02516940948693e-05,92.722977454916
"2067415",0.000361591227040931,0.000555056298567426,0.000289251466765562,0.000285091970669738,0.000238119320959558,0.000298066949468573,0.000215018051333308,0.000343256470541721,0.000284400392892223,0.000302014996816188,0.000335877990659726,0.000343317674553498,0.000327576591886112,0.000282575021101461,0.000355974405133396,0.000410911321934846,0.000398828801896085,0.000472137514989251,"v_456",7,4.22940280832346e-05,92.7070122188084
