"","SRR11092499","SRR11092502","SRR11092506","SRR11092509","SRR11092512","t.0n7bM2TOMPOOA100365","t.1qGgM2TOMPOOM080340","t.9JUZM2TOMPOOB100355","t.a50wM2TOMPOOB051350","t.abKIM2TOMPOOA051320","t.aFJgM2TOMPOOM090325","t.AYtCM2TOMPOOA100360","t.cSObM2TOMPOOM080315","t.cuu6M2TOMPOOB051315","t.dSz8M2TOMPOOA051340","t.DYZgM2TOMPOOB100370","t.FvY2M2TOMPOOB051329","t.IGpcM2TOMPOOB051290","t.iYASM2TOMPOOA050195","t.nG3jM2TOMPOOA051345","t.Nm8MM2TOMPOOA051300","t.OeS0M2TOMPOOA051355","t.s9OmM2TOMPOOB051285","t.TECcM2TOMPOOA051310","t.vcXtM2TOMPOOB050180","t.wQqUM2TOMPOOA080335","t.XR8LM2TOMPOOB051125","nodos","degrees","closeness","betweenness"
"161899",1.01040136028892e-05,1.32288602044813e-05,1.47205652697064e-05,1.20029827412112e-05,1.20529849217159e-05,1.85553428563476e-05,9.64407751229827e-06,1.62468745075166e-06,1.73173585423696e-05,1.60623142204392e-05,7.59181212217178e-06,2.18362263323218e-05,1.41782573920847e-05,2.00208724645045e-05,1.8140332214602e-05,1.6448772161229e-05,1.87777629224809e-05,2.03016126412695e-05,1.48948029715463e-05,1.60759316140956e-05,2.1994276892189e-05,1.58177263635276e-05,1.7043632214944e-05,1.71298930139355e-05,1.45165365017227e-05,1.29666737508982e-05,2.3568778468996e-05,"v_4856",64,1.64071600846609e-05,1140.36069297365
"2745563",7.21715257349226e-07,3.07647911732122e-07,6.40024576943755e-07,1.5003728426514e-06,7.30483934649446e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"v_6964",64,1.1269256341774e-05,86714.4842119872
"1307761",5.05200680144459e-06,4.61471867598183e-06,6.08023348096567e-06,8.40208791884783e-06,7.67008131381919e-06,1.21640580947168e-05,6.33753665093886e-06,1.13728121552616e-05,1.25944425762688e-05,1.70071562334062e-05,7.59181212217178e-06,1.03434756310998e-05,7.22813121949416e-06,9.58746005342471e-06,9.767871192478e-06,1.70694805446716e-05,1.50222103379847e-05,1.13887095304683e-05,1.55567942147261e-05,4.98908222506415e-06,1.0504729261941e-05,1.30056861211227e-05,1.26536057353372e-05,1.61416299554392e-05,8.88325368015867e-06,8.22276872008177e-06,7.45847419904937e-06,"v_7801",64,1.60639989719041e-05,13647.2102016787
"2785056",3.3559759466739e-05,3.10724390849444e-05,2.52809707892783e-05,3.39084262439216e-05,3.21412931245756e-05,5.33981533310448e-05,4.23420926968524e-05,3.08690615642816e-05,5.44709641423625e-05,4.69271533106949e-05,4.50086004385898e-05,5.74637535061099e-05,4.67048478798084e-05,5.24490461746175e-05,3.30247073650447e-05,5.92776506187687e-05,4.60681117031531e-05,3.34233866655047e-05,4.8325360752128e-05,4.26843701477711e-05,5.4493283046319e-05,4.72774265754324e-05,5.57791599761802e-05,4.74366268078214e-05,4.72329098115754e-05,4.74390503081641e-05,5.63860649448133e-05,"v_94",63,1.6964103956029e-05,260.695290669319
"1349819",0.000229866309465729,0.000259347189590179,0.000255049793912086,0.000245460997057769,0.000215858002688911,0.000377498141888583,0.000344247643010418,0.000277821554078534,0.000296284261606723,0.000264240816293108,0.000350307902208783,0.000313259547684736,0.000347228303582623,0.000267602929138237,0.000376063040910403,0.000368390425573185,0.00034425898691215,0.000315665318507544,0.000358137262560291,0.000364757344899135,0.000343045064960261,0.000271713388422373,0.00030988422208989,0.000301420232841365,0.00035338016469119,0.000251110706297882,0.000280736968852218,"v_349",63,1.4542070209115e-05,22588.4226753157
"293088",8.98535495399787e-05,9.26020214313688e-05,9.98438340032257e-05,0.000114928559747097,0.000104093960687546,0.000178131291420937,0.000230539376722559,0.000139723120764643,0.000152077894108446,0.000118735146296188,0.000181661218637682,0.000130524811535307,0.000190711462175884,0.000119279282429372,0.000208381252106197,0.000177212243472863,0.000163742092684033,0.000160432255994423,0.000174103696956297,0.00019734591912476,0.000169717032138234,0.000142008032241447,0.000144096163271799,0.000148898300813439,0.000177448408879267,0.000131880559856696,0.000135744230422699,"v_354",63,1.52758046530101e-05,34480.1653995363
"2762323",0.000621396836577684,0.000421169991161275,0.000382094672435422,0.000350787170611897,0.000635521023145018,0.000269052471417041,0.000162663440707431,0.000246952492514253,0.000154911643688106,0.000195582296684171,8.78481116994163e-05,0.000168779253155088,0.000190433457128981,0.000190339280472402,0.000166984083719029,0.000246731582418435,0.000218823530589977,0.000151766933525588,0.000209520228466418,0.000213421850738855,0.000185802398820582,0.000186649171089625,0.000180507559367361,0.000178216771548829,0.000237897866849127,0.000228339962149963,0.000156329619212075,"v_1083",63,1.37341885154716e-05,15924.3410155084
"2806347",0.000751666440529219,0.000569763932527891,0.000367374107165715,0.000531131986298595,0.000829829749761771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"v_1111",63,1.05588816032606e-05,734.667487463682
"216465",0.000567268192276492,0.000365485719137761,0.000303051637182868,0.000346286052083943,0.000589135293294778,0.000268021619036132,0.000202158234329224,0.000266448741923273,0.000188286916515219,0.00017826019311311,8.56790225216529e-05,0.000178794364480439,0.000231022193976909,0.000209232216460033,0.00017442627129425,0.000244248748884665,0.000213816127143982,0.000153499998019355,0.000219119101492525,0.000208987110983243,0.000195978855293087,0.00019543679684714,0.00020658948139326,0.000186122876016799,0.000229447942616781,0.000262496078371841,0.000173334940385907,"v_1159",63,1.3754590594611e-05,14174.7425795551
"1715720",0.000400912825457495,0.000314723813701961,0.000249289572719592,0.000234958387159209,0.000405418583730443,0.00022245794379999,0.00016707216185591,0.000188463744287193,0.000159949420718614,0.000162512826230326,9.48976515271472e-05,0.00014562956959977,0.000207669770037005,0.000176240074511484,0.000153262550377214,0.000198316328509912,0.000198042806289098,0.00014483467555052,0.000209520228466418,0.000184596042327374,0.000171358396085413,0.000164504354180687,0.000197034717878822,0.000158451510378903,0.000203231511024118,0.000216638329740616,0.00014350104358971,"v_1167",63,1.41715322260643e-05,23106.1386322551
"134536",0.000228783736579705,0.000111983839870493,0.000167686439159264,8.28205809143572e-05,0.000129295656432952,0.000148648913326963,6.73248458715679e-05,8.77331223405897e-05,0.000173173585423696,0.000117790304283221,5.09735956774391e-05,0.000109181131661609,0.000108421968292412,0.000118151345952499,0.000122098389905975,0.000163246304845405,0.000153977655964343,0.00012007661135385,0.000150934003445002,0.000136922589954538,0.000118178204196836,0.000141305022180846,0.000125503109946406,0.000120238672117047,0.000142998717778164,9.29805386040016e-05,0.000101435249107071,"v_1297",63,1.66215115602613e-05,141705.580802877
"948107",0.000182593960109354,0.000146132758072758,0.000165446353139961,0.000115528708884158,0.000174950902348542,0.000175863416182939,8.9092906542184e-05,0.000108854059200361,0.000232682326596566,0.00017164629902234,7.53758489272769e-05,0.000132659179522677,0.000113982069230485,0.000139864123132313,0.000145820362801993,0.000187453931799666,0.000173256159231424,0.000162412901130156,0.000183040578739224,0.000146900754404667,0.000150020664772095,0.000189109706301729,0.000142030268457866,0.000132097828819003,0.000164881854892701,0.00011859762577041,0.000108595384338159,"v_1303",63,1.58428390367554e-05,27612.3939642129
"748247",0.000362301059189312,0.000293496107792445,0.000266250224008602,0.000259564501778692,0.000384965033560258,0.000502437450454657,0.000214465914202061,0.000285944991332292,0.000308878704182992,0.000350221439473106,0.000137737162787974,0.000298975700384646,0.000340556182456936,0.000360939672599519,0.00032954936856527,0.000450323932187609,0.000431387806872461,0.000344384672975682,0.000455118979686137,0.000347572728346136,0.00038013989016649,0.0003731225896641,0.00037211930335961,0.000390034487086531,0.000404946368980891,0.000423472589084211,0.000304305747321214,"v_1535",63,1.45573121378869e-05,18665.7353736324
"515393",4.58289188416759e-05,4.33783555542293e-05,4.64017818284222e-05,3.60089482236336e-05,5.44210531313837e-05,5.17487895215917e-05,2.93914743231947e-05,4.54912486210465e-05,6.01384633016835e-05,3.90534698693032e-05,2.92827038998054e-05,3.95678988427785e-05,4.19787620824468e-05,4.73733320286868e-05,4.6048535621682e-05,6.30019009194243e-05,9.06340023725077e-05,3.96129027146722e-05,4.93183476168977e-05,8.37057128871874e-05,6.04021932561608e-05,4.27078611815244e-05,6.97239499702253e-05,5.23779421003028e-05,5.15662042897015e-05,2.84634301848984e-05,4.05740996428286e-05,"v_2104",63,1.70587332184712e-05,34247.4485592135
"948519",3.60857628674613e-06,3.99942285251759e-06,2.8801105962469e-06,3.90096939089364e-06,4.38290360789668e-06,6.80362571399413e-06,3.03099578957945e-06,3.24937490150332e-06,4.40805490169408e-06,4.40926272717939e-06,3.25363376664505e-06,4.76128243336339e-06,5.00409084426519e-06,6.20365062280422e-06,5.581640681416e-06,7.75885479303255e-06,9.51406654739032e-06,4.45645155540062e-06,9.26787740451769e-06,4.98908222506415e-06,5.2523646309705e-06,4.56956539390796e-06,6.45592129353938e-06,6.58842038997519e-06,8.23325950843974e-06,6.00894637236745e-06,5.9667793592395e-06,"v_2981",63,1.53118253226967e-05,45241.2732949602
"73044",0.000346423323527629,0.000360255704638315,0.000348813394434346,0.000413202680866195,0.000335292126004096,0.000486562323788671,0.000357381958098596,0.000492280297577753,0.000728903364101557,0.000649106462908337,0.000358984258919837,0.000586951196526694,0.000529043604257592,0.000641231887102582,0.000585607134825228,0.000526981417542771,0.000600638043347089,0.000791762893009511,0.000519332130274581,0.000475625838789449,0.000524579917518179,0.00140426259605095,0.000517764887741858,0.000794892920050507,0.000556178346267495,0.000510127920980458,0.000559087225960741,"v_4019",63,1.34017717142206e-05,4688.44409548136
"103733",0.000486436083453379,0.000642368839696672,0.000610583446404342,0.000738483513153019,0.000555533032300904,0.000725926246635556,0.000260757486261093,0.000831839974784851,0.000674117538894787,0.0010109809538747,0.000293911583586936,0.00104978068548019,0.000565184260355063,0.00114739338109956,0.000609794244444698,0.000789230709547271,0.000857768210298927,0.00075883466762794,0.000760296942792041,0.000496690852628609,0.000915552809736046,0.000736578790994933,0.00106651819769271,0.000911178539933569,0.000752259921402705,0.00140799101314631,0.00108834055512528,"v_5061",63,1.26313662085691e-05,7782.82295978871
"419479",0.000402717113600868,0.000479007798566915,0.000464977855149638,0.000778393430767546,0.000425872133900627,0.000837258303773641,0.000255981371683574,0.000719736540682986,0.000655855597159198,0.000961534221862762,0.00030909520783128,0.00108557239480685,0.000757007742718561,0.00127287631415174,0.000585374566463503,0.000815610815843582,0.00092311482526916,0.000687036281457596,0.000737458244902336,0.000444582660500161,0.00127205705906317,0.000747475446934252,0.00127723946871383,0.000923696538674522,0.000612511174483135,0.000726133730050298,0.00151228022859925,"v_5198",63,1.26566257435768e-05,9442.24348854305
"1712410",6.49543731614304e-06,7.99884570503518e-06,3.84014746166253e-06,5.70141680207532e-06,7.30483934649446e-06,1.46381038088965e-05,4.50056950573919e-06,6.49874980300665e-06,1.19647204474554e-05,5.98399941545774e-06,2.71136147220421e-06,1.19852971598458e-05,7.50613626639778e-06,1.49451583185738e-05,9.070166107301e-06,1.17934592854095e-05,1.42710998210855e-05,5.44677412326743e-06,1.39018161067765e-05,6.0977671639673e-06,1.01764564725053e-05,9.13913078781592e-06,1.13624214766293e-05,1.28474197604516e-05,1.51665306734416e-05,5.69268603697969e-06,8.05515213497332e-06,"v_6476",63,1.65272865500942e-05,113102.922493543
"836",1.08257288602384e-06,2.46118329385698e-06,1.92007373083126e-06,3.0007456853028e-07,3.28717770592251e-06,2.0617047618164e-07,9.18483572599835e-08,0,0,0,0,0,0,0,2.32568361725667e-07,0,0,0,0,0,3.28272789435656e-07,0,0,3.2942101949876e-07,0,0,0,"v_7510",63,1.18077695123391e-05,6.92606509013493
"2720720",7.21715257349226e-07,1.23059164692849e-06,1.92007373083126e-06,9.00223705590839e-07,3.65241967324723e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"v_7706",63,1.18770487909164e-05,13359.4472053601
"2886040",3.60857628674613e-07,9.22943735196367e-07,1.60006144235939e-06,6.00149137060559e-07,1.09572590197417e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"v_8275",63,1.12700183701299e-05,36172.1458774909
"41899",0.000302398692829326,0.00025073304806168,0.000242569314661683,0.000233458014316558,0.000306072768618118,0.000293999099035019,0.000139333957963395,0.000191713119188696,0.000294080234155876,0.000277468604474646,0.000102489463649319,0.00023379538569343,0.000212117850787463,0.000285649912768213,0.000243499074726773,0.000302595336928269,0.000326482704678868,0.000276299996434839,0.000306832941213854,0.000278279919664689,0.000270168505705545,0.000293858205331312,0.000287417615988373,0.00025760723724803,0.000300297307334144,0.000204620436995881,0.000227035954619063,"v_1266",62,1.48029724368653e-05,6308.15265763118
"190721",0.000218318865348141,0.000163361041129757,0.000144005529812345,0.000155138551930155,0.000210379373179041,0.00018349172380166,0.000133455663098756,0.000110478746651113,0.000162153448169461,0.000143930933308641,8.78481116994163e-05,0.000116076782082342,0.000143450604202269,0.000148323646708865,0.000142331837376108,0.000166660200954339,0.000181518374917315,0.000128494353180718,0.000174765688199477,0.000163531028488214,0.000165121213086135,0.000163625591604935,0.000163463927152417,0.000146262932657449,0.000166831837407858,0.000143898452601431,0.000132164162807155,"v_1319",62,1.57306905773163e-05,91771.0418591117
"1810504",0.00019089368556887,0.000177512845069435,0.00017728680781342,0.0001506374334022,0.000231563407283874,0.00038079686950749,0.000490194682696532,0.000310315303093567,0.000263223849844018,0.000284712393240726,0.000164308505215575,0.000243482132713031,0.000256042648198235,0.000602036094531228,0.000279779739155977,0.000367769717189743,0.000397337463439696,0.000272338706163372,0.000371046091802298,0.00027495386484798,0.000328929335014528,0.000288585629876803,0.000309367748386407,0.000344574386395702,0.000539928491974522,0.000231818825839228,0.000270593443941511,"v_3434",62,1.46370023419204e-05,8710.83494607837
"2614638",0.000106092142830336,0.000121520925134188,0.000143365505235401,0.000131732735584793,0.000148653480701162,0.000169884472373672,0.000186452165237766,0.000185214369385689,0.00011807289915252,0.000150229880061755,0.000188710758465413,0.000198167858519642,0.00015123474551557,0.000184981582207253,0.000127680030587391,0.000173798347363929,0.000156481357687341,0.000123542740341384,0.000170131749497218,0.000103107699317992,0.000173328032822027,0.000133747664029383,0.000171727506408147,0.000151533668969429,0.000141265399986913,0.000109109815708777,0.000198097074726751,"v_4201",62,1.47588405454867e-05,8011.49268030188
"42817",6.13457968746842e-06,8.92178944023155e-06,8.96034407721257e-06,1.17029081726809e-05,1.13225009870664e-05,1.46381038088965e-05,6.52123336545883e-06,1.78715619582683e-05,1.13349983186419e-05,1.98416822723072e-05,6.5072675332901e-06,1.54331223702124e-05,1.13982069230485e-05,1.24073012456084e-05,8.60502938384966e-06,1.55177095860651e-05,1.57733208548839e-05,1.43596772340687e-05,1.48948029715463e-05,6.65210963341887e-06,1.60853666823472e-05,1.19511710302208e-05,1.39447899940451e-05,1.18591567019553e-05,1.06165714714091e-05,1.10691117385716e-05,1.25302366544029e-05,"v_4872",62,1.61854201735077e-05,4627.72275229274
"693075",4.33029154409536e-06,3.38412702905335e-06,2.24008601930314e-06,6.90171507619643e-06,6.20911344452029e-06,1.29887399994433e-05,4.86796293477912e-06,8.12343725375831e-06,1.3539025769489e-05,1.57473668827835e-05,4.88045064996757e-06,1.3955482994341e-05,1.08421968292412e-05,1.49451583185738e-05,1.8838037299779e-05,1.48970012026225e-05,1.42710998210855e-05,1.68354836537357e-05,1.88667504306253e-05,1.99563289002566e-05,1.67419122612185e-05,1.98600342119846e-05,2.0658948139326e-05,2.17417872869181e-05,1.49498659495353e-05,8.85528939085729e-06,1.1336880782555e-05,"v_7961",62,1.62784262017548e-05,11001.2543946656
"163003",2.16514577204768e-06,2.15353538212486e-06,2.8801105962469e-06,1.80044741118168e-06,2.55669377127306e-06,4.53575047599609e-06,1.56142207341972e-06,3.24937490150332e-06,5.03777703050752e-06,6.29894675311341e-06,5.42272294440841e-07,3.77618951611579e-06,2.78005046903621e-06,7.61357121889609e-06,2.790820340708e-06,4.65531287581953e-06,6.50962447979337e-06,3.21854834556712e-06,4.96493432384876e-06,4.98908222506415e-06,6.56545578871313e-06,3.69080281815643e-06,9.81300036617986e-06,5.60015733147891e-06,3.68330030640725e-06,4.42764469542865e-06,7.1601352310874e-06,"v_8159",62,1.44611068531185e-05,45779.1529254017
"1529068",6.31500850180573e-05,5.5376624111782e-05,5.76022119249379e-05,6.72167033507827e-05,5.04033914908118e-05,9.52507599959178e-05,7.7611861884686e-05,7.14862478330731e-05,7.46220722643926e-05,5.57456787650537e-05,6.8326309099546e-05,6.87923220544573e-05,7.2003307148038e-05,6.42923791817892e-05,8.83759774557533e-05,8.87612988322924e-05,9.01332620279083e-05,7.35314506641103e-05,7.14950542634222e-05,7.81622881926717e-05,7.51744687807653e-05,6.22163903632084e-05,7.28227921911242e-05,6.45665198217569e-05,8.83992073537741e-05,6.38845877483276e-05,7.45847419904937e-05,"v_795",61,1.55862778409888e-05,7448.38403655607
"195105",8.91318342826295e-05,8.73720069319227e-05,7.93630475410256e-05,0.000103825800711477,9.60586374064022e-05,0.000158132755231318,0.000251848195606875,0.000123476246257126,0.000110516233606759,9.98383060368476e-05,0.000133398984432447,0.000108688585202985,0.000126770301388051,0.000109127854137511,0.000130470850928099,0.000125693447647127,0.000143712478900054,0.000111658869526982,0.000124785349339399,0.000115857576115379,0.000133935298089748,9.66638833326684e-05,0.000124986636242922,0.000126168250468025,0.00011916559814847,0.000116700063758084,0.000123213993768296,"v_828",61,1.53522575494726e-05,24846.077703045
"2811788",4.07769120402313e-05,3.72253973195868e-05,3.52013517319065e-05,3.42085008124519e-05,4.85771816541882e-05,4.78315504741406e-05,2.57175400327954e-05,5.19899984240532e-05,6.26573518169373e-05,4.50374692847609e-05,1.62681688332252e-05,4.61351849577625e-05,3.61406560974708e-05,4.85012685055603e-05,3.9071484769912e-05,5.24498584009e-05,5.55821782505434e-05,4.01080639986056e-05,5.39522863191566e-05,4.26843701477711e-05,5.12105551519624e-05,5.13197344238894e-05,4.33837910925846e-05,4.84248898663177e-05,4.74495745354817e-05,3.44723765572659e-05,4.11707775787525e-05,"v_1254",61,1.71488347366796e-05,2743.73052549449
